account,symbol,type,time,qty,avg_cost,buy_pwr
1,BTC/USD,crypto,2023-03-20 18:27:10,95,65.7,500
2,BTC/USD,crypto,2023-03-20 18:27:10,89,61.6,500
1,DOGE/USD,crypto,2023-03-20 18:27:10,86,38.8,500
2,DOGE/USD,crypto,2023-03-20 18:27:10,75,40.5,500
1,AAPL,stock,2023-03-20 18:37:10,68,61,500
2,AAPL,stock,2023-03-20 18:37:10,94,9.4,500
1,GOOGL,stock,2023-03-20 18:37:10,17,93.9,500
2,GOOGL,stock,2023-03-20 18:37:10,30,64.9,500
1,TSLA,stock,2023-03-20 18:37:10,59,0.5,500
2,TSLA,stock,2023-03-20 18:37:10,52,67.6,500
1,BTC/USD,crypto,2023-03-20 18:37:10,47,20.2,500
2,BTC/USD,crypto,2023-03-20 18:37:10,14,8.1,500
1,DOGE/USD,crypto,2023-03-20 18:37:10,17,99.2,500
2,DOGE/USD,crypto,2023-03-20 18:37:10,68,58.7,500
1,AAPL,stock,2023-03-20 18:47:10,80,89.3,500
2,AAPL,stock,2023-03-20 18:47:10,99,46,500
1,GOOGL,stock,2023-03-20 18:47:10,5,26.6,500
2,GOOGL,stock,2023-03-20 18:47:10,29,4.7,500
1,TSLA,stock,2023-03-20 18:47:10,93,72.4,500
2,TSLA,stock,2023-03-20 18:47:10,80,11.6,500
1,BTC/USD,crypto,2023-03-20 18:47:10,46,44.7,500
2,BTC/USD,crypto,2023-03-20 18:47:10,73,29.4,500
1,DOGE/USD,crypto,2023-03-20 18:47:10,48,90.8,500
2,DOGE/USD,crypto,2023-03-20 18:47:10,30,9.8,500
1,AAPL,stock,2023-03-20 18:57:10,82,31.6,500
2,AAPL,stock,2023-03-20 18:57:10,7,86.3,500
1,GOOGL,stock,2023-03-20 18:57:10,70,92.1,500
2,GOOGL,stock,2023-03-20 18:57:10,95,32.1,500
1,TSLA,stock,2023-03-20 18:57:10,47,65.9,500
2,TSLA,stock,2023-03-20 18:57:10,3,98.7,500
1,BTC/USD,crypto,2023-03-20 18:57:10,31,72.5,500
2,BTC/USD,crypto,2023-03-20 18:57:10,44,58.5,500
1,DOGE/USD,crypto,2023-03-20 18:57:10,21,3.6,500
2,DOGE/USD,crypto,2023-03-20 18:57:10,52,49.2,500
1,AAPL,stock,2023-03-20 19:07:10,29,94.8,500
2,AAPL,stock,2023-03-20 19:07:10,95,55.7,500
1,GOOGL,stock,2023-03-20 19:07:10,38,46.4,500
2,GOOGL,stock,2023-03-20 19:07:10,45,80.5,500
1,TSLA,stock,2023-03-20 19:07:10,13,28.5,500
2,TSLA,stock,2023-03-20 19:07:10,14,75.8,500
1,BTC/USD,crypto,2023-03-20 19:07:10,94,46.6,500
2,BTC/USD,crypto,2023-03-20 19:07:10,14,85.8,500
1,DOGE/USD,crypto,2023-03-20 19:07:10,23,67.2,500
2,DOGE/USD,crypto,2023-03-20 19:07:10,22,35.7,500
1,AAPL,stock,2023-03-20 19:17:10,7,68.4,500
2,AAPL,stock,2023-03-20 19:17:10,56,25.7,500
1,GOOGL,stock,2023-03-20 19:17:10,81,11.5,500
2,GOOGL,stock,2023-03-20 19:17:10,21,40,500
1,TSLA,stock,2023-03-20 19:17:10,36,32,500
2,TSLA,stock,2023-03-20 19:17:10,20,29.1,500
1,BTC/USD,crypto,2023-03-20 19:17:10,65,5.9,500
2,BTC/USD,crypto,2023-03-20 19:17:10,72,66.4,500
1,DOGE/USD,crypto,2023-03-20 19:17:10,54,64.3,500
2,DOGE/USD,crypto,2023-03-20 19:17:10,51,51.8,500
1,AAPL,stock,2023-03-20 19:27:10,9,57.4,500
2,AAPL,stock,2023-03-20 19:27:10,98,63.7,500
1,GOOGL,stock,2023-03-20 19:27:10,73,64.5,500
2,GOOGL,stock,2023-03-20 19:27:10,22,44.5,500
1,TSLA,stock,2023-03-20 19:27:10,68,75.1,500
2,TSLA,stock,2023-03-20 19:27:10,59,69.1,500
1,BTC/USD,crypto,2023-03-20 19:27:10,82,0.9,500
2,BTC/USD,crypto,2023-03-20 19:27:10,38,74.6,500
1,DOGE/USD,crypto,2023-03-20 19:27:10,54,40.4,500
2,DOGE/USD,crypto,2023-03-20 19:27:10,79,33.2,500
1,AAPL,stock,2023-03-20 19:37:10,3,5.3,500
2,AAPL,stock,2023-03-20 19:37:10,31,28.4,500
1,GOOGL,stock,2023-03-20 19:37:10,47,34.1,500
2,GOOGL,stock,2023-03-20 19:37:10,65,2,500
1,TSLA,stock,2023-03-20 19:37:10,86,61.6,500
2,TSLA,stock,2023-03-20 19:37:10,73,92.5,500
1,BTC/USD,crypto,2023-03-20 19:37:10,58,81.2,500
2,BTC/USD,crypto,2023-03-20 19:37:10,66,70.8,500
1,DOGE/USD,crypto,2023-03-20 19:37:10,1,36.6,500
2,DOGE/USD,crypto,2023-03-20 19:37:10,36,24.4,500
1,AAPL,stock,2023-03-20 19:47:10,100,63.5,500
2,AAPL,stock,2023-03-20 19:47:10,91,35.3,500
1,GOOGL,stock,2023-03-20 19:47:10,78,79.5,500
2,GOOGL,stock,2023-03-20 19:47:10,68,52.5,500
1,TSLA,stock,2023-03-20 19:47:10,91,18.4,500
2,TSLA,stock,2023-03-20 19:47:10,87,51.8,500
1,BTC/USD,crypto,2023-03-20 19:47:10,22,77.2,500
2,BTC/USD,crypto,2023-03-20 19:47:10,58,93.4,500
1,DOGE/USD,crypto,2023-03-20 19:47:10,6,86.5,500
2,DOGE/USD,crypto,2023-03-20 19:47:10,21,84.9,500
1,AAPL,stock,2023-03-20 19:57:10,5,43.7,500
2,AAPL,stock,2023-03-20 19:57:10,25,70.7,500
1,GOOGL,stock,2023-03-20 19:57:10,12,37.8,500
2,GOOGL,stock,2023-03-20 19:57:10,65,32.7,500
1,TSLA,stock,2023-03-20 19:57:10,99,15.9,500
2,TSLA,stock,2023-03-20 19:57:10,29,31.6,500
1,BTC/USD,crypto,2023-03-20 19:57:10,15,98.3,500
2,BTC/USD,crypto,2023-03-20 19:57:10,40,69.4,500
1,DOGE/USD,crypto,2023-03-20 19:57:10,28,72.4,500
2,DOGE/USD,crypto,2023-03-20 19:57:10,26,35.1,500
1,AAPL,stock,2023-03-21 13:07:10,14,44.4,500
2,AAPL,stock,2023-03-21 13:07:10,75,95.7,500
1,GOOGL,stock,2023-03-21 13:07:10,56,63.5,500
2,GOOGL,stock,2023-03-21 13:07:10,49,13,500
1,TSLA,stock,2023-03-21 13:07:10,60,4.9,500
2,TSLA,stock,2023-03-21 13:07:10,17,29.1,500
1,BTC/USD,crypto,2023-03-21 13:07:10,46,79.3,500
2,BTC/USD,crypto,2023-03-21 13:07:10,80,94.8,500
1,DOGE/USD,crypto,2023-03-21 13:07:10,49,50.9,500
2,DOGE/USD,crypto,2023-03-21 13:07:10,84,80.4,500
1,AAPL,stock,2023-03-21 13:17:10,51,6.6,500
2,AAPL,stock,2023-03-21 13:17:10,52,36.3,500
1,GOOGL,stock,2023-03-21 13:17:10,62,64.7,500
2,GOOGL,stock,2023-03-21 13:17:10,43,25.7,500
1,TSLA,stock,2023-03-21 13:17:10,36,20.8,500
2,TSLA,stock,2023-03-21 13:17:10,51,10.7,500
1,BTC/USD,crypto,2023-03-21 13:17:10,86,93.9,500
2,BTC/USD,crypto,2023-03-21 13:17:10,37,12.3,500
1,DOGE/USD,crypto,2023-03-21 13:17:10,32,40.2,500
2,DOGE/USD,crypto,2023-03-21 13:17:10,96,75.6,500
1,AAPL,stock,2023-03-21 13:27:10,72,41,500
2,AAPL,stock,2023-03-21 13:27:10,66,81.2,500
1,GOOGL,stock,2023-03-21 13:27:10,28,38.9,500
2,GOOGL,stock,2023-03-21 13:27:10,54,46.3,500
1,TSLA,stock,2023-03-21 13:27:10,87,71.4,500
2,TSLA,stock,2023-03-21 13:27:10,40,47.9,500
1,BTC/USD,crypto,2023-03-21 13:27:10,10,62.1,500
2,BTC/USD,crypto,2023-03-21 13:27:10,35,96.5,500
1,DOGE/USD,crypto,2023-03-21 13:27:10,98,43.5,500
2,DOGE/USD,crypto,2023-03-21 13:27:10,49,93.3,500
1,AAPL,stock,2023-03-21 13:37:10,99,82.7,500
2,AAPL,stock,2023-03-21 13:37:10,86,29.5,500
1,GOOGL,stock,2023-03-21 13:37:10,86,33.1,500
2,GOOGL,stock,2023-03-21 13:37:10,95,48.3,500
1,TSLA,stock,2023-03-21 13:37:10,7,67.8,500
2,TSLA,stock,2023-03-21 13:37:10,29,11.7,500
1,BTC/USD,crypto,2023-03-21 13:37:10,95,43,500
2,BTC/USD,crypto,2023-03-21 13:37:10,13,36.7,500
1,DOGE/USD,crypto,2023-03-21 13:37:10,30,33.5,500
2,DOGE/USD,crypto,2023-03-21 13:37:10,94,71,500
1,AAPL,stock,2023-03-21 13:47:10,97,17.5,500
2,AAPL,stock,2023-03-21 13:47:10,36,45.3,500
1,GOOGL,stock,2023-03-21 13:47:10,70,62.6,500
2,GOOGL,stock,2023-03-21 13:47:10,38,28.4,500
1,TSLA,stock,2023-03-21 13:47:10,51,29.1,500
2,TSLA,stock,2023-03-21 13:47:10,98,11.8,500
1,BTC/USD,crypto,2023-03-21 13:47:10,76,88.5,500
2,BTC/USD,crypto,2023-03-21 13:47:10,85,40.3,500
1,DOGE/USD,crypto,2023-03-21 13:47:10,91,26.1,500
2,DOGE/USD,crypto,2023-03-21 13:47:10,68,53.3,500
1,AAPL,stock,2023-03-21 13:57:10,100,65.5,500
2,AAPL,stock,2023-03-21 13:57:10,85,1.9,500
1,GOOGL,stock,2023-03-21 13:57:10,40,27.7,500
2,GOOGL,stock,2023-03-21 13:57:10,15,33.1,500
1,TSLA,stock,2023-03-21 13:57:10,85,5.6,500
2,TSLA,stock,2023-03-21 13:57:10,41,34.4,500
1,BTC/USD,crypto,2023-03-21 13:57:10,49,29.1,500
2,BTC/USD,crypto,2023-03-21 13:57:10,75,18.7,500
1,DOGE/USD,crypto,2023-03-21 13:57:10,62,4.8,500
2,DOGE/USD,crypto,2023-03-21 13:57:10,78,93.8,500
1,AAPL,stock,2023-03-21 14:07:10,54,93.7,500
2,AAPL,stock,2023-03-21 14:07:10,98,58.5,500
1,GOOGL,stock,2023-03-21 14:07:10,81,18.7,500
2,GOOGL,stock,2023-03-21 14:07:10,3,68.5,500
1,TSLA,stock,2023-03-21 14:07:10,66,10.2,500
2,TSLA,stock,2023-03-21 14:07:10,53,82.7,500
1,BTC/USD,crypto,2023-03-21 14:07:10,59,37,500
2,BTC/USD,crypto,2023-03-21 14:07:10,46,50.7,500
1,DOGE/USD,crypto,2023-03-21 14:07:10,21,67.5,500
2,DOGE/USD,crypto,2023-03-21 14:07:10,30,32.4,500
1,AAPL,stock,2023-03-21 14:17:10,14,47.9,500
2,AAPL,stock,2023-03-21 14:17:10,94,38.8,500
1,GOOGL,stock,2023-03-21 14:17:10,24,97.8,500
2,GOOGL,stock,2023-03-21 14:17:10,38,17.3,500
1,TSLA,stock,2023-03-21 14:17:10,71,34.2,500
2,TSLA,stock,2023-03-21 14:17:10,28,67.2,500
1,BTC/USD,crypto,2023-03-21 14:17:10,96,4.8,500
2,BTC/USD,crypto,2023-03-21 14:17:10,1,21.4,500
1,DOGE/USD,crypto,2023-03-21 14:17:10,98,86.6,500
2,DOGE/USD,crypto,2023-03-21 14:17:10,79,72.2,500
1,AAPL,stock,2023-03-21 14:27:10,57,64.2,500
2,AAPL,stock,2023-03-21 14:27:10,3,10.7,500
1,GOOGL,stock,2023-03-21 14:27:10,34,60.9,500
2,GOOGL,stock,2023-03-21 14:27:10,100,16.4,500
1,TSLA,stock,2023-03-21 14:27:10,66,84.2,500
2,TSLA,stock,2023-03-21 14:27:10,93,79.6,500
1,BTC/USD,crypto,2023-03-21 14:27:10,81,13.4,500
2,BTC/USD,crypto,2023-03-21 14:27:10,12,16.2,500
1,DOGE/USD,crypto,2023-03-21 14:27:10,42,10.9,500
2,DOGE/USD,crypto,2023-03-21 14:27:10,82,18.6,500
1,AAPL,stock,2023-03-21 14:37:10,41,25,500
2,AAPL,stock,2023-03-21 14:37:10,46,60.3,500
1,GOOGL,stock,2023-03-21 14:37:10,86,13.9,500
2,GOOGL,stock,2023-03-21 14:37:10,83,75,500
1,TSLA,stock,2023-03-21 14:37:10,84,71.5,500
2,TSLA,stock,2023-03-21 14:37:10,1,11.3,500
1,BTC/USD,crypto,2023-03-21 14:37:10,69,45.2,500
2,BTC/USD,crypto,2023-03-21 14:37:10,93,26.1,500
1,DOGE/USD,crypto,2023-03-21 14:37:10,36,63.7,500
2,DOGE/USD,crypto,2023-03-21 14:37:10,62,81,500
1,AAPL,stock,2023-03-21 14:47:10,38,53.7,500
2,AAPL,stock,2023-03-21 14:47:10,99,79.9,500
1,GOOGL,stock,2023-03-21 14:47:10,35,22.5,500
2,GOOGL,stock,2023-03-21 14:47:10,70,85,500
1,TSLA,stock,2023-03-21 14:47:10,16,46.1,500
2,TSLA,stock,2023-03-21 14:47:10,32,69.9,500
1,BTC/USD,crypto,2023-03-21 14:47:10,19,15.1,500
2,BTC/USD,crypto,2023-03-21 14:47:10,11,87.6,500
1,DOGE/USD,crypto,2023-03-21 14:47:10,15,62.5,500
2,DOGE/USD,crypto,2023-03-21 14:47:10,89,24.5,500
1,AAPL,stock,2023-03-21 14:57:10,12,36.5,500
2,AAPL,stock,2023-03-21 14:57:10,34,67.7,500
1,GOOGL,stock,2023-03-21 14:57:10,55,29.3,500
2,GOOGL,stock,2023-03-21 14:57:10,20,29.9,500
1,TSLA,stock,2023-03-21 14:57:10,77,98.9,500
2,TSLA,stock,2023-03-21 14:57:10,43,68.2,500
1,BTC/USD,crypto,2023-03-21 14:57:10,65,38.1,500
2,BTC/USD,crypto,2023-03-21 14:57:10,46,20.3,500
1,DOGE/USD,crypto,2023-03-21 14:57:10,2,28.7,500
2,DOGE/USD,crypto,2023-03-21 14:57:10,53,36.8,500
1,AAPL,stock,2023-03-21 15:07:10,73,83.4,500
2,AAPL,stock,2023-03-21 15:07:10,68,95.4,500
1,GOOGL,stock,2023-03-21 15:07:10,61,96.1,500
2,GOOGL,stock,2023-03-21 15:07:10,93,13.3,500
1,TSLA,stock,2023-03-21 15:07:10,79,56.2,500
2,TSLA,stock,2023-03-21 15:07:10,93,28.6,500
1,BTC/USD,crypto,2023-03-21 15:07:10,61,95.5,500
2,BTC/USD,crypto,2023-03-21 15:07:10,18,86.6,500
1,DOGE/USD,crypto,2023-03-21 15:07:10,86,2.1,500
2,DOGE/USD,crypto,2023-03-21 15:07:10,41,71.1,500
1,AAPL,stock,2023-03-21 15:17:10,80,29.9,500
2,AAPL,stock,2023-03-21 15:17:10,45,81.5,500
1,GOOGL,stock,2023-03-21 15:17:10,35,71.1,500
2,GOOGL,stock,2023-03-21 15:17:10,78,65.5,500
1,TSLA,stock,2023-03-21 15:17:10,47,44.6,500
2,TSLA,stock,2023-03-21 15:17:10,78,29.2,500
1,BTC/USD,crypto,2023-03-21 15:17:10,31,47.8,500
2,BTC/USD,crypto,2023-03-21 15:17:10,91,21.6,500
1,DOGE/USD,crypto,2023-03-21 15:17:10,53,49.6,500
2,DOGE/USD,crypto,2023-03-21 15:17:10,98,89,500
1,AAPL,stock,2023-03-21 15:27:10,91,84.4,500
2,AAPL,stock,2023-03-21 15:27:10,16,36.3,500
1,GOOGL,stock,2023-03-21 15:27:10,13,48.7,500
2,GOOGL,stock,2023-03-21 15:27:10,50,51.7,500
1,TSLA,stock,2023-03-21 15:27:10,1,97.2,500
2,TSLA,stock,2023-03-21 15:27:10,90,6.9,500
1,BTC/USD,crypto,2023-03-21 15:27:10,42,1.5,500
2,BTC/USD,crypto,2023-03-21 15:27:10,13,53.5,500
1,DOGE/USD,crypto,2023-03-21 15:27:10,36,80.2,500
2,DOGE/USD,crypto,2023-03-21 15:27:10,64,43.2,500
1,AAPL,stock,2023-03-21 15:37:10,69,72.3,500
2,AAPL,stock,2023-03-21 15:37:10,60,72.8,500
1,GOOGL,stock,2023-03-21 15:37:10,79,31.2,500
2,GOOGL,stock,2023-03-21 15:37:10,41,44.4,500
1,TSLA,stock,2023-03-21 15:37:10,82,81.9,500
2,TSLA,stock,2023-03-21 15:37:10,58,87,500
1,BTC/USD,crypto,2023-03-21 15:37:10,83,95,500
2,BTC/USD,crypto,2023-03-21 15:37:10,23,59.9,500
1,DOGE/USD,crypto,2023-03-21 15:37:10,89,17.4,500
2,DOGE/USD,crypto,2023-03-21 15:37:10,100,85.8,500
1,AAPL,stock,2023-03-21 15:47:10,13,20.5,500
2,AAPL,stock,2023-03-21 15:47:10,81,65,500
1,GOOGL,stock,2023-03-21 15:47:10,58,76.2,500
2,GOOGL,stock,2023-03-21 15:47:10,26,35.1,500
1,TSLA,stock,2023-03-21 15:47:10,80,9.1,500
2,TSLA,stock,2023-03-21 15:47:10,100,13,500
1,BTC/USD,crypto,2023-03-21 15:47:10,92,98.4,500
2,BTC/USD,crypto,2023-03-21 15:47:10,63,78.3,500
1,DOGE/USD,crypto,2023-03-21 15:47:10,81,69.5,500
2,DOGE/USD,crypto,2023-03-21 15:47:10,18,32.2,500
1,AAPL,stock,2023-03-21 15:57:10,79,7.4,500
2,AAPL,stock,2023-03-21 15:57:10,48,21.3,500
1,GOOGL,stock,2023-03-21 15:57:10,86,35.4,500
2,GOOGL,stock,2023-03-21 15:57:10,16,25.3,500
1,TSLA,stock,2023-03-21 15:57:10,90,58.3,500
2,TSLA,stock,2023-03-21 15:57:10,50,48.2,500
1,BTC/USD,crypto,2023-03-21 15:57:10,100,19.2,500
2,BTC/USD,crypto,2023-03-21 15:57:10,74,61.8,500
1,DOGE/USD,crypto,2023-03-21 15:57:10,23,92.4,500
2,DOGE/USD,crypto,2023-03-21 15:57:10,97,43.5,500
1,AAPL,stock,2023-03-21 16:07:10,90,78.7,500
2,AAPL,stock,2023-03-21 16:07:10,44,45.4,500
1,GOOGL,stock,2023-03-21 16:07:10,76,80.6,500
2,GOOGL,stock,2023-03-21 16:07:10,9,62.8,500
1,TSLA,stock,2023-03-21 16:07:10,56,28.8,500
2,TSLA,stock,2023-03-21 16:07:10,36,43.7,500
1,BTC/USD,crypto,2023-03-21 16:07:10,66,3.4,500
2,BTC/USD,crypto,2023-03-21 16:07:10,72,33.6,500
1,DOGE/USD,crypto,2023-03-21 16:07:10,79,16.3,500
2,DOGE/USD,crypto,2023-03-21 16:07:10,96,76.1,500
1,AAPL,stock,2023-03-21 16:17:10,74,82,500
2,AAPL,stock,2023-03-21 16:17:10,54,8.7,500
1,GOOGL,stock,2023-03-21 16:17:10,97,80.3,500
2,GOOGL,stock,2023-03-21 16:17:10,92,26.8,500
1,TSLA,stock,2023-03-21 16:17:10,16,33.6,500
2,TSLA,stock,2023-03-21 16:17:10,33,64.9,500
1,BTC/USD,crypto,2023-03-21 16:17:10,18,36.6,500
2,BTC/USD,crypto,2023-03-21 16:17:10,6,43.3,500
1,DOGE/USD,crypto,2023-03-21 16:17:10,40,68,500
2,DOGE/USD,crypto,2023-03-21 16:17:10,41,88.8,500
1,AAPL,stock,2023-03-21 16:27:10,59,42.5,500
2,AAPL,stock,2023-03-21 16:27:10,59,53.6,500
1,GOOGL,stock,2023-03-21 16:27:10,77,64.6,500
2,GOOGL,stock,2023-03-21 16:27:10,74,2.3,500
1,TSLA,stock,2023-03-21 16:27:10,92,25.5,500
2,TSLA,stock,2023-03-21 16:27:10,86,56.1,500
1,BTC/USD,crypto,2023-03-21 16:27:10,33,43.1,500
2,BTC/USD,crypto,2023-03-21 16:27:10,8,31.8,500
1,DOGE/USD,crypto,2023-03-21 16:27:10,77,51.1,500
2,DOGE/USD,crypto,2023-03-21 16:27:10,16,91.5,500
1,AAPL,stock,2023-03-21 16:37:10,81,50,500
2,AAPL,stock,2023-03-21 16:37:10,91,15.9,500
1,GOOGL,stock,2023-03-21 16:37:10,92,6.3,500
2,GOOGL,stock,2023-03-21 16:37:10,18,81,500
1,TSLA,stock,2023-03-21 16:37:10,72,80.4,500
2,TSLA,stock,2023-03-21 16:37:10,4,97.7,500
1,BTC/USD,crypto,2023-03-21 16:37:10,84,74.7,500
2,BTC/USD,crypto,2023-03-21 16:37:10,100,54.6,500
1,DOGE/USD,crypto,2023-03-21 16:37:10,11,84,500
2,DOGE/USD,crypto,2023-03-21 16:37:10,46,28.6,500
1,AAPL,stock,2023-03-21 16:47:10,68,9.1,500
2,AAPL,stock,2023-03-21 16:47:10,71,75.9,500
1,GOOGL,stock,2023-03-21 16:47:10,56,45.9,500
2,GOOGL,stock,2023-03-21 16:47:10,10,46.3,500
1,TSLA,stock,2023-03-21 16:47:10,21,21.7,500
2,TSLA,stock,2023-03-21 16:47:10,1,87.8,500
1,BTC/USD,crypto,2023-03-21 16:47:10,98,92.5,500
2,BTC/USD,crypto,2023-03-21 16:47:10,81,90.1,500
1,DOGE/USD,crypto,2023-03-21 16:47:10,70,92.3,500
2,DOGE/USD,crypto,2023-03-21 16:47:10,52,68.7,500
1,AAPL,stock,2023-03-21 16:57:10,85,55.7,500
2,AAPL,stock,2023-03-21 16:57:10,93,62.2,500
1,GOOGL,stock,2023-03-21 16:57:10,95,57,500
2,GOOGL,stock,2023-03-21 16:57:10,73,91.2,500
1,TSLA,stock,2023-03-21 16:57:10,44,63,500
2,TSLA,stock,2023-03-21 16:57:10,86,75.2,500
1,BTC/USD,crypto,2023-03-21 16:57:10,60,22,500
2,BTC/USD,crypto,2023-03-21 16:57:10,21,28.9,500
1,DOGE/USD,crypto,2023-03-21 16:57:10,65,22.2,500
2,DOGE/USD,crypto,2023-03-21 16:57:10,36,8.4,500
1,AAPL,stock,2023-03-21 17:07:10,27,58.9,500
2,AAPL,stock,2023-03-21 17:07:10,56,73.9,500
1,GOOGL,stock,2023-03-21 17:07:10,46,69.4,500
2,GOOGL,stock,2023-03-21 17:07:10,7,4,500
1,TSLA,stock,2023-03-21 17:07:10,75,52.5,500
2,TSLA,stock,2023-03-21 17:07:10,57,25.9,500
1,BTC/USD,crypto,2023-03-21 17:07:10,1,52.3,500
2,BTC/USD,crypto,2023-03-21 17:07:10,90,34.9,500
1,DOGE/USD,crypto,2023-03-21 17:07:10,32,46,500
2,DOGE/USD,crypto,2023-03-21 17:07:10,39,58.7,500
1,AAPL,stock,2023-03-21 17:17:10,91,42.1,500
2,AAPL,stock,2023-03-21 17:17:10,39,85,500
1,GOOGL,stock,2023-03-21 17:17:10,24,91.8,500
2,GOOGL,stock,2023-03-21 17:17:10,3,83.6,500
1,TSLA,stock,2023-03-21 17:17:10,95,18,500
2,TSLA,stock,2023-03-21 17:17:10,50,1.8,500
1,BTC/USD,crypto,2023-03-21 17:17:10,100,23.8,500
2,BTC/USD,crypto,2023-03-21 17:17:10,18,25.2,500
1,DOGE/USD,crypto,2023-03-21 17:17:10,34,89.6,500
2,DOGE/USD,crypto,2023-03-21 17:17:10,41,6.8,500
1,AAPL,stock,2023-03-21 17:27:10,72,91.6,500
2,AAPL,stock,2023-03-21 17:27:10,30,88.9,500
1,GOOGL,stock,2023-03-21 17:27:10,76,53,500
2,GOOGL,stock,2023-03-21 17:27:10,34,55.1,500
1,TSLA,stock,2023-03-21 17:27:10,37,20.3,500
2,TSLA,stock,2023-03-21 17:27:10,9,31.5,500
1,BTC/USD,crypto,2023-03-21 17:27:10,49,98.8,500
2,BTC/USD,crypto,2023-03-21 17:27:10,49,95.8,500
1,DOGE/USD,crypto,2023-03-21 17:27:10,7,93,500
2,DOGE/USD,crypto,2023-03-21 17:27:10,77,78.7,500
1,AAPL,stock,2023-03-21 17:37:10,81,58.8,500
2,AAPL,stock,2023-03-21 17:37:10,53,49.7,500
1,GOOGL,stock,2023-03-21 17:37:10,88,38.1,500
2,GOOGL,stock,2023-03-21 17:37:10,49,17.6,500
1,TSLA,stock,2023-03-21 17:37:10,36,76.8,500
2,TSLA,stock,2023-03-21 17:37:10,25,85,500
1,BTC/USD,crypto,2023-03-21 17:37:10,88,29.8,500
2,BTC/USD,crypto,2023-03-21 17:37:10,57,17.6,500
1,DOGE/USD,crypto,2023-03-21 17:37:10,22,79.6,500
2,DOGE/USD,crypto,2023-03-21 17:37:10,81,32.7,500
1,AAPL,stock,2023-03-21 17:47:10,6,13.1,500
2,AAPL,stock,2023-03-21 17:47:10,17,80.5,500
1,GOOGL,stock,2023-03-21 17:47:10,62,12.3,500
2,GOOGL,stock,2023-03-21 17:47:10,9,20.6,500
1,TSLA,stock,2023-03-21 17:47:10,29,56.1,500
2,TSLA,stock,2023-03-21 17:47:10,3,41.1,500
1,BTC/USD,crypto,2023-03-21 17:47:10,97,56.4,500
2,BTC/USD,crypto,2023-03-21 17:47:10,37,92.3,500
1,DOGE/USD,crypto,2023-03-21 17:47:10,75,62.9,500
2,DOGE/USD,crypto,2023-03-21 17:47:10,44,99.1,500
1,AAPL,stock,2023-03-21 17:57:10,47,20.3,500
2,AAPL,stock,2023-03-21 17:57:10,1,13.4,500
1,GOOGL,stock,2023-03-21 17:57:10,31,68.6,500
2,GOOGL,stock,2023-03-21 17:57:10,37,16.9,500
1,TSLA,stock,2023-03-21 17:57:10,76,27.8,500
2,TSLA,stock,2023-03-21 17:57:10,58,92.9,500
1,BTC/USD,crypto,2023-03-21 17:57:10,6,76.4,500
2,BTC/USD,crypto,2023-03-21 17:57:10,82,78.1,500
1,DOGE/USD,crypto,2023-03-21 17:57:10,48,67.6,500
2,DOGE/USD,crypto,2023-03-21 17:57:10,23,60,500
1,AAPL,stock,2023-03-21 18:07:10,66,30.9,500
2,AAPL,stock,2023-03-21 18:07:10,4,89.4,500
1,GOOGL,stock,2023-03-21 18:07:10,49,93.9,500
2,GOOGL,stock,2023-03-21 18:07:10,64,41.5,500
1,TSLA,stock,2023-03-21 18:07:10,13,2.4,500
2,TSLA,stock,2023-03-21 18:07:10,27,43.6,500
1,BTC/USD,crypto,2023-03-21 18:07:10,15,82.7,500
2,BTC/USD,crypto,2023-03-21 18:07:10,28,18.1,500
1,DOGE/USD,crypto,2023-03-21 18:07:10,62,65.1,500
2,DOGE/USD,crypto,2023-03-21 18:07:10,26,79.3,500
1,AAPL,stock,2023-03-21 18:17:10,42,33.8,500
2,AAPL,stock,2023-03-21 18:17:10,21,12.5,500
1,GOOGL,stock,2023-03-21 18:17:10,61,75.8,500
2,GOOGL,stock,2023-03-21 18:17:10,34,18.9,500
1,TSLA,stock,2023-03-21 18:17:10,30,64.6,500
2,TSLA,stock,2023-03-21 18:17:10,64,98.3,500
1,BTC/USD,crypto,2023-03-21 18:17:10,54,63.7,500
2,BTC/USD,crypto,2023-03-21 18:17:10,31,23.8,500
1,DOGE/USD,crypto,2023-03-21 18:17:10,66,34.7,500
2,DOGE/USD,crypto,2023-03-21 18:17:10,35,68.1,500
1,AAPL,stock,2023-03-21 18:27:10,77,24,500
2,AAPL,stock,2023-03-21 18:27:10,4,24.1,500
1,GOOGL,stock,2023-03-21 18:27:10,98,42.4,500
2,GOOGL,stock,2023-03-21 18:27:10,40,80.2,500
1,TSLA,stock,2023-03-21 18:27:10,96,67.3,500
2,TSLA,stock,2023-03-21 18:27:10,8,7.3,500
1,BTC/USD,crypto,2023-03-21 18:27:10,88,21.4,500
2,BTC/USD,crypto,2023-03-21 18:27:10,61,47.9,500
1,DOGE/USD,crypto,2023-03-21 18:27:10,75,50.6,500
2,DOGE/USD,crypto,2023-03-21 18:27:10,37,1.5,500
1,AAPL,stock,2023-03-21 18:37:10,66,27.9,500
2,AAPL,stock,2023-03-21 18:37:10,93,95.7,500
1,GOOGL,stock,2023-03-21 18:37:10,21,32.6,500
2,GOOGL,stock,2023-03-21 18:37:10,92,13.6,500
1,TSLA,stock,2023-03-21 18:37:10,80,19.8,500
2,TSLA,stock,2023-03-21 18:37:10,16,78.9,500
